id,name,rating,tags,price_level,latitude,longitude,category_id,start_time,end_time,address,seller_id,icon_url
115,Blossom Heath Florists,4.5,,3,40.63718,-73.63972,5,09:00,18:00,"3025 Long Beach Rd, Oceanside, NY 11572",12,https://s3-media1.fl.yelpcdn.com/bphoto/MjohzD5KHLi_I3CswN_omA/o.jpg
116,Bronx Park Motel,1.0,,1,40.856629,-73.881874,3,12:00,18:00,"2500 Crotona Ave, Bronx, NY 10458",22,https://s3-media3.fl.yelpcdn.com/bphoto/5N1H4nvVMfkvO1vxlRb_tA/o.jpg
117,The Wayland,4.5,,2,40.7251,-73.9778,2,16:00,03:59,"700 E 9th St, New York, NY 10009",1,https://s3-media3.fl.yelpcdn.com/bphoto/t-SSxxNoTysDN3wVSVREVA/o.jpg
118,Hotel BPM,2.5,,2,40.6566581726074,-74.0033111572266,3,00:00,24:00,"139 33rd St, Brooklyn, NY 11232",24,https://s3-media3.fl.yelpcdn.com/bphoto/5Z14CdRplOjcexodkczEDw/o.jpg
119,Tryp by Wyndham Newark,3.0,,2,40.7381891663473,-74.1680131852627,3,00:00,24:00,"24 E Park St, Newark, NJ 07102",22,https://s3-media2.fl.yelpcdn.com/bphoto/7_0B6hvQ8BoP-STKcq8RyQ/o.jpg
120,Flowers Naturally,5.0,,1,40.72069,-73.99552,5,09:00,17:30,"52 Kenmare St, New York, NY 10012",12,https://s3-media2.fl.yelpcdn.com/bphoto/3mn_KCIfla8i0hFIEQtADA/o.jpg
121,Coppelia,4.0,"delivery, pickup",2,40.73897,-73.99995,2,04:00,04:00,"207 W 14th St, New York, NY 10011",11,https://s3-media2.fl.yelpcdn.com/bphoto/NM-MlbbScSn-l-llN9fl7A/o.jpg
122,Beethoven's Veranda,4.5,,2,40.7487267,-74.0277268,5,10:00,18:00,"108 10th St, Hoboken, NJ 07030",1,https://s3-media2.fl.yelpcdn.com/bphoto/HDUc_xM5ZRNFCQZr15q6ng/o.jpg
123,Florisity,2.5,,4,40.73965,-73.945239,5,10:00,17:00,"25-25 Borden Ave, Long Island City, NY 11101",5,https://s3-media2.fl.yelpcdn.com/bphoto/S0HmuSVi9Bm6qIkW5gGEtQ/o.jpg
124,Surfish Bistro,4.0,,2,40.6687008,-73.9936051,2,12:00,23:00,"550 3rd Ave, Brooklyn, NY 11215",23,https://s3-media4.fl.yelpcdn.com/bphoto/TClWsLKWG2MvG_jem6O1Ow/o.jpg
125,Hilton Short Hills,3.0,,3,40.74253,-74.36569667,3,00:00,24:00,"41 John F Kennedy Pkwy, Short Hills, NJ 07078",24,https://s3-media4.fl.yelpcdn.com/bphoto/y294FQxuiLjP63g3ry4Wug/o.jpg
126,Traif,4.5,,3,40.710658,-73.958872,2,18:00,22:30,"229 S 4th St, Brooklyn, NY 11211",14,https://s3-media2.fl.yelpcdn.com/bphoto/_srdk7UPM4mShxAIqm9aqg/o.jpg
127,Grandview Hotel New York,2.5,,2,40.7692244858145,-73.8326398104508,3,00:00,24:00,"31-06 Linden Pl, Queens, NY 11354",16,https://s3-media3.fl.yelpcdn.com/bphoto/AN_uTv_Cp0hEkP9PCNWDJQ/o.jpg
128,Gyu-Kaku Japanese BBQ,4.0,,2,40.75908,-73.98989,2,11:30,23:00,"321 W 44th St, Unit 103, New York, NY 10036",4,https://s3-media1.fl.yelpcdn.com/bphoto/nLuORVBHq736K32tDUfoaA/o.jpg
129,West Shore Motor Lodge,1.5,,2,40.53281,-74.22514,3,00:00,24:00,"2600 Veterans Rd W, Staten Island, NY 10309",13,https://s3-media2.fl.yelpcdn.com/bphoto/ho6PZu0cJMWW-xF16D_q5g/o.jpg
130,Americana Inn,3.0,,1,40.75223,-73.98551,3,00:00,24:00,"69 W 38th St, New York, NY 10018",10,https://s3-media1.fl.yelpcdn.com/bphoto/wgWJRnNsPsrQZu6YDEapeA/o.jpg
131,Flowers By Lili,4.0,,2,40.8926163,-73.9729538,5,09:00,20:00,"1 Grand Ave, Englewood, NJ 07631",16,https://s3-media3.fl.yelpcdn.com/bphoto/zc-UOJ_oiVAHtZ-jjilD2A/o.jpg
132,ManhattanFlorist.com,4.0,,2,40.715674,-73.9990322,5,09:30,19:30,"87 Bayard St, New York, NY 10013",4,https://s3-media2.fl.yelpcdn.com/bphoto/EAOFkZCapRXaNH9TPvpsRg/o.jpg
133,Maiella,4.0,,3,40.7470416595732,-73.956579002435,2,17:00,22:00,"4610 Center Blvd, Long Island City, NY 11109",11,https://s3-media4.fl.yelpcdn.com/bphoto/t6iZcC8lhw34RRjAj-Bluw/o.jpg
134,The Knickerbocker Hotel,3.5,,3,40.7556563615799,-73.9863827079535,3,00:00,24:00,"6 Times Sq, New York, NY 10036",23,https://s3-media3.fl.yelpcdn.com/bphoto/p3nIagS96Vm94Zd7uBBPdA/o.jpg
135,Glen Head Flower Shop & Greenhouse,3.0,,2,40.831039,-73.629814,5,09:00,18:00,"719 Glen Cove Ave, Glen Head, NY 11545",25,https://s3-media1.fl.yelpcdn.com/bphoto/pnI-aW6LNoqDHYZ4lk2m7Q/o.jpg
136,Smithfield Hall,4.0,,2,40.7447532620452,-73.9934939850447,2,10:00,03:30,"138 W 25th St, New York, NY 10001",21,https://s3-media3.fl.yelpcdn.com/bphoto/nIfj1-R0oCYICKlzd4yn2g/o.jpg
137,The Cornell Club,4.5,,3,40.75438,-73.97924,3,07:00,23:00,"6 E 44th St, New York, NY 10017",18,https://s3-media1.fl.yelpcdn.com/bphoto/o0wGj9D9BYfU5qAIh4SLMw/o.jpg
138,The Manhattan at Times Square Hotel,2.0,,2,40.7619404654998,-73.9829850327311,3,00:00,24:00,"790 7th Ave 51st St, New York, NY 10019",18,https://s3-media1.fl.yelpcdn.com/bphoto/HI33OP09oiglWvSMJNvH0g/o.jpg
139,Hampton Inn & Suites Yonkers,3.5,,2,40.9707353,-73.8770055770874,3,00:00,24:00,"160 Corporate Blvd, Yonkers, NY 10701",9,https://s3-media1.fl.yelpcdn.com/bphoto/y_SY_EUFkUl_MUTeZT19wg/o.jpg
140,Hyatt Herald Square New York,3.5,,3,40.7469246,-73.9877176,3,00:00,24:00,"30 W 31st St, New York, NY 10001",15,https://s3-media4.fl.yelpcdn.com/bphoto/xR59nn0pcfFSmtRrdpGbDQ/o.jpg
141,Excuse My French,4.5,"delivery, pickup",2,40.71844,-73.98981,2,17:00,24:00,"96 Orchard St, New York, NY 10002",25,https://s3-media3.fl.yelpcdn.com/bphoto/TTBVbMP-n1qrnrkZec5puw/o.jpg
142,Colonie,4.0,,3,40.6909,-73.9958,2,18:00,24:00,"127 Atlantic Ave, Brooklyn, NY 11201",16,https://s3-media1.fl.yelpcdn.com/bphoto/r6Qp3GXOCdjAmFWh_GQWWg/o.jpg
143,Broadway Plaza Hotel,3.5,,2,40.744464,-73.989151,3,12:00,18:00,"1155 Broadway, New York, NY 10001",7,https://s3-media1.fl.yelpcdn.com/bphoto/vrpg2SbpZLKHIjQH6uQs3Q/o.jpg
144,Fairfield Inn & Suites by Marriott New York,4.0,,2,40.7521723402439,-73.9951658490235,3,00:00,24:00,"325 W 33rd St, New York, NY 10001",25,https://s3-media4.fl.yelpcdn.com/bphoto/nn9KCtEct9Lj2Z4K-kyQcQ/o.jpg
145,San Marino Ristorante,4.5,"delivery, restaurant_reservation, pickup",2,40.72697,-74.00611,2,11:45,23:00,"66 Charlton St, New York, NY 10014",5,https://s3-media2.fl.yelpcdn.com/bphoto/TW1MqqgmU6Olo0KIIw27ww/o.jpg
146,Wyndham Midtown 45 At New York City,3.0,,2,40.752744,-73.97251,3,00:00,24:00,"205 E 45th St, New York, NY 10017",24,https://s3-media4.fl.yelpcdn.com/bphoto/Zud-HoOE_bVehnWEK32U1Q/o.jpg
147,Crowne Plaza - Saddle Brook,3.0,,2,40.9027983879492,-74.1013813698193,3,00:00,24:00,"50 Kenny Pl, Saddle Brook, NJ 07663",17,https://s3-media2.fl.yelpcdn.com/bphoto/U5JK1QTGJNQDIOf3FrVVLg/o.jpg
148,K'OOK,4.0,"pickup, delivery",2,40.72682,-73.98738,2,12:00,22:00,"324 E 6th St, New York, NY 10003",3,https://s3-media3.fl.yelpcdn.com/bphoto/CFFjwXRiLmE4lgDiQ8lLbA/o.jpg
149,Flowers By Valli,2.5,,3,40.805699,-73.965988,5,12:00,24:00,"2881 Broadway, New York, NY 10025",17,https://s3-media3.fl.yelpcdn.com/bphoto/9-MZ1MdIJduMkRlbmB6PIA/o.jpg
150,Englewood Florist,4.5,,2,40.8933,-73.97325,5,08:30,18:00,"47 E Palisade Ave, Englewood, NJ 07631",23,https://s3-media2.fl.yelpcdn.com/bphoto/O5M49gSdrauPtuiZ8oswSQ/o.jpg
151,The Potted Geranium Florist,4.0,,2,40.8264792,-74.3600493,5,09:00,18:00,"434 Ridgedale Ave, East Hanover, NJ 07936",9,https://s3-media1.fl.yelpcdn.com/bphoto/mJst4muDMsf-rw2GRUR1-Q/o.jpg
152,Hotel Riu Plaza New York Times Square,3.0,,3,40.759942,-73.988074,3,00:00,24:00,"305 W 46th St, New York, NY 10036",13,https://s3-media3.fl.yelpcdn.com/bphoto/9z4GUd5UdlPWRXor-wiVpA/o.jpg
153,Hotel Vetiver,2.5,,2,40.75348,-73.93389,3,00:00,24:00,"29-11 39th Ave, Long Island City, NY 11101",14,https://s3-media2.fl.yelpcdn.com/bphoto/T2W6dtfCsEai0O2HeMqG0A/o.jpg
154,Glendale Florist,4.0,,2,40.70195,-73.883008,5,09:00,19:00,"68-45 Myrtle Ave, Glendale, NY 11385",2,https://s3-media3.fl.yelpcdn.com/bphoto/3l820MD_-m0PwYE7D--32g/o.jpg
155,Antica Ristorante,4.5,"pickup, restaurant_reservation, delivery",3,40.7039355145338,-74.0121731758117,2,12:00,23:00,"8 Stone St, New York, NY 10004",19,https://s3-media3.fl.yelpcdn.com/bphoto/uORVHkBn9xrLR6yQYtl7Yg/o.jpg
156,Ikinari Steak East Village,4.0,"delivery, restaurant_reservation, pickup",2,40.73088,-73.98968,2,11:00,23:00,"90 E 10th St, New York, NY 10003",8,https://s3-media1.fl.yelpcdn.com/bphoto/9weEpE42OTpQCJGB8CWtSQ/o.jpg
157,Angelica Flowers & Events,3.5,,3,40.73081,-74.0065,5,09:00,18:00,"436 Hudson St, New York, NY 10014",24,https://s3-media2.fl.yelpcdn.com/bphoto/nFxYW_4-SUuI0mwgn8n-4Q/o.jpg
158,Flowers By Diane,4.0,,2,40.73872,-74.03112,5,09:00,19:00,"109 Second St., Hoboken, NJ 07030",14,https://s3-media2.fl.yelpcdn.com/bphoto/7ugGre28pMnu5x2vDPnT8Q/o.jpg
159,The Black Derby,4.5,,2,40.737266,-74.00399,2,17:00,22:30,"310 W 4th St, New York, NY 10014",5,https://s3-media2.fl.yelpcdn.com/bphoto/M2YUbsWQN2Z6hWyBs6naaw/o.jpg
160,Kimberly Hotel,4.0,,3,40.75628,-73.97144,3,00:00,24:00,"145 E 50th St, New York, NY 10022",7,https://s3-media4.fl.yelpcdn.com/bphoto/zFdgtbxjVpAAEA7bTWeNYg/o.jpg
161,Bushwick Hotel,2.5,,2,40.709616,-73.939909,3,00:00,24:00,"171 Bushwick Ave, Brooklyn, NY 11206",19,https://s3-media4.fl.yelpcdn.com/bphoto/sjjDkBmILUf7xQvCmVMpog/o.jpg
162,Six Columbus - Central Park,3.0,,2,40.7676,-73.98313,3,00:00,24:00,"308 W 58th St, New York, NY 10019",16,https://s3-media2.fl.yelpcdn.com/bphoto/Yh-eSNSXQxpsftRF7NdVYQ/o.jpg
163,Sharon's Flowers,3.5,,2,40.8823518455029,-73.8807988911867,5,09:00,18:00,"20 E Gun Hill Rd, Bronx, NY 10467",22,https://s3-media3.fl.yelpcdn.com/bphoto/oHjHYe6nHDIZDii3kzVrUQ/o.jpg
164,Holiday Inn Express New York-Brooklyn,2.5,,2,40.67817,-73.98444,3,00:00,24:00,"625 Union St, Brooklyn, NY 11215",15,https://s3-media1.fl.yelpcdn.com/bphoto/RhA8JLs0HB_arVWFqIqlDg/o.jpg
165,Tuome,4.5,,3,40.72412482724,-73.9828906263924,2,18:00,21:30,"536 E 5th St, New York, NY 10009",11,https://s3-media1.fl.yelpcdn.com/bphoto/J5agtut4uApn4gpvnPmv1A/o.jpg
166,Flowers of the World,3.5,,4,40.763635,-73.980315,5,09:00,17:00,"150 West 55th St, New York, NY 10019",4,https://s3-media3.fl.yelpcdn.com/bphoto/n8431_ETTT3_Ad6BwLesJg/o.jpg
167,The Roxy Hotel,3.5,,3,40.71936,-74.00483,3,00:00,24:00,"2 6th Ave, New York, NY 10013",19,https://s3-media1.fl.yelpcdn.com/bphoto/DpJn-kHXHq5Um_nG6O8fFA/o.jpg
168,Millennium Hilton New York One UN Plaza,3.5,,3,40.7504669524097,-73.9690990521021,3,00:00,24:00,"One Un Plz, New York, NY 10017",1,https://s3-media3.fl.yelpcdn.com/bphoto/FXUDDsCGLRALmRSdnUac8w/o.jpg
169,Verlaine,4.0,"delivery, pickup",2,40.720079,-73.987785,2,17:00,00:30,"110 Rivington St, New York, NY 10002",6,https://s3-media1.fl.yelpcdn.com/bphoto/nR7lloKPtdQD5afth8jQpg/o.jpg
170,Laura Clare Floral Design,4.0,,3,40.746952,-74.038005,5,00:00,24:00,"720 Monroe St, Ste C406, Hoboken, NJ 07030",20,https://s3-media3.fl.yelpcdn.com/bphoto/uPT4eJWmwnt4JhMQhSnDXg/o.jpg
171,Best Western Plus Arena Hotel,3.5,,2,40.6781455701592,-73.9487569035191,3,00:00,24:00,"1324 Atlantic Ave, Brooklyn, NY 11216",15,https://s3-media2.fl.yelpcdn.com/bphoto/0lIPRY4tlIyIy2sRR4u-4w/o.jpg
172,Dutch Flower Lady,4.0,,2,40.718991,-74.082628,5,09:00,18:00,"532 Westside Ave, Jersey City, NJ 07304",8,https://s3-media4.fl.yelpcdn.com/bphoto/WmDSi2-adx_-1dwA4sJF2g/o.jpg
173,Helen's,4.5,restaurant_reservation,2,40.74029833,-74.00562667,2,16:00,01:00,"22 1/2 Ninth Ave, New York, NY 10014",12,https://s3-media3.fl.yelpcdn.com/bphoto/XhgAkwv1dNey3yAx6lwrBA/o.jpg
174,Equinox West 92nd Street,3.0,,3,40.7919578552246,-73.9743347167969,4,05:30,23:00,"2465 Broadway, New York, NY 10025",1,https://s3-media2.fl.yelpcdn.com/bphoto/laFV_v_V3Mm6wPdnv2LMyg/o.jpg
175,Extended Stay America - Meadowlands - East Rutherford,1.5,,2,40.8053039480766,-74.0755887611927,3,00:00,24:00,"300 State Hwy. Rt 3 East, E.Rutherford, NJ 07073",19,https://s3-media4.fl.yelpcdn.com/bphoto/KJhmyPOgT2RVPbvYbuYmVA/o.jpg
176,L'Atelier de Joël Robuchon,4.5,,4,40.743052,-74.007872,2,18:00,22:00,"85 10th Ave, New York, NY 10011",10,https://s3-media3.fl.yelpcdn.com/bphoto/iY4AQY1HNthkGVimJuSvDw/o.jpg
177,M & J Wholesale Flowers,1.0,,1,40.57955,-73.98181,5,12:00,18:00,"2779 Stillwell Ave, Brooklyn, NY 11224",6,https://s3-media2.fl.yelpcdn.com/bphoto/IAGAK33os78Es2LKTIG_2w/o.jpg
178,Off Broadway Florist,4.5,,2,40.7618542,-73.9257421,5,09:00,20:00,"3204 31st St, Long Island City, NY 11106",24,https://s3-media4.fl.yelpcdn.com/bphoto/NfGtwUdMFEtAe6ScvlFtPA/o.jpg
179,Flora Theory,5.0,,2,40.72558,-73.99872,5,07:00,15:00,"New York, NY 10012",20,https://s3-media4.fl.yelpcdn.com/bphoto/IukbdhAX-sCYs0lmjaUe0w/o.jpg
180,Bea,4.0,restaurant_reservation,2,40.7591968,-73.9923361,2,17:00,02:00,"403 W 43rd St, New York, NY 10036",19,https://s3-media2.fl.yelpcdn.com/bphoto/15bm-gcRjLdoSfQQJYIxdQ/o.jpg
181,Wild Orchid,3.5,,3,40.62254,-73.96455,5,09:00,19:00,"1441 Coney Island Ave, Brooklyn, NY 11230",19,https://s3-media2.fl.yelpcdn.com/bphoto/MCp5yL4fCqsXER-qf5n_jw/o.jpg
182,Flowers By Kelly,3.5,,2,40.6557805,-73.6718457,5,09:00,19:00,"43 Atlantic Ave, Lynbrook, NY 11563",13,https://s3-media3.fl.yelpcdn.com/bphoto/aNf7T2kFQrcZWih0oGWgpg/o.jpg
183,Hilton Garden Inn Secaucus/Meadowlands,3.0,,2,40.78177033,-74.0477965,3,00:00,24:00,"875 Route 3 East Service Rd, Secaucus, NJ 07094",18,https://s3-media1.fl.yelpcdn.com/bphoto/E_UlV7RpadrI7vw5CyF2Wg/o.jpg
184,Upland,4.0,,3,40.7418912,-73.9846396,2,11:30,23:00,"345 Park Ave S, New York, NY 10010",7,https://s3-media4.fl.yelpcdn.com/bphoto/8phn-1Xcrg2DdIlH8rodfQ/o.jpg
185,Meadowlands Plaza Hotel,3.0,,2,40.79762,-74.06425,3,00:00,24:00,"40 Wood Ave, Secaucus, NJ 07094",6,https://s3-media2.fl.yelpcdn.com/bphoto/T169x8BjEHIxMRPkIbgE1w/o.jpg
186,Blue Water Flowers,4.0,,3,40.7234755,-73.9964322,5,09:30,17:30,"265 Lafayette St, New York, NY 10012",13,https://s3-media3.fl.yelpcdn.com/bphoto/xtMCgG5ySvSbTCnOnnpQrg/o.jpg
187,Westville Dumbo,4.0,"delivery, pickup",2,40.7017969340086,-73.9896315336227,2,09:00,22:00,"81 Washington St, Brooklyn, NY 11201",14,https://s3-media4.fl.yelpcdn.com/bphoto/y9agcxhbRPYMNzsk4b9Peg/o.jpg
188,Luxe Salon At the Hilton Garden Inn,4.0,,3,40.6148300170898,-74.1772308349609,3,12:00,18:00,"2-148 Lois Ln, New York, NY 10314",22,/static/image/shopcover/default.jpg
189,Mable's Smokehouse & Banquet Hall,4.0,"delivery, pickup, restaurant_reservation",2,40.7211890204726,-73.9570004492998,2,12:00,22:00,"44 Berry St, Brooklyn, NY 11249",25,https://s3-media1.fl.yelpcdn.com/bphoto/OS2cqRCWCOioXnpLo-yeHg/o.jpg
190,Ootoya Chelsea,4.0,"pickup, restaurant_reservation",2,40.738767,-73.992778,2,11:45,22:00,"8 W 18th St, New York, NY 10011",11,https://s3-media2.fl.yelpcdn.com/bphoto/W8ZWQDEq3e9FjiRZwRNRNg/o.jpg
191,Days Inn by Wyndham Brooklyn Marine Park,1.5,,2,40.6177,-73.92804,3,00:00,24:00,"1766 E 49th St, Brooklyn, NY 11234",6,https://s3-media2.fl.yelpcdn.com/bphoto/GVFsnS5I2sXJxEXBUx2Jow/o.jpg
192,Mamaroneck Flowers,5.0,,2,40.95194667,-73.72746333,5,09:00,18:00,"615 E. Boston Post Rd., Mamaroneck, NY 10543",1,https://s3-media1.fl.yelpcdn.com/bphoto/AWNDH3oonk8M4XBDDlzm6Q/o.jpg
193,The Roosevelt Hotel,2.5,,3,40.75471,-73.977246,3,00:00,24:00,"45 E 45th St, New York, NY 10017",24,https://s3-media1.fl.yelpcdn.com/bphoto/MG3Czxt9QNcS1R2L5g4-Gw/o.jpg
194,Georgewood Florist,4.5,,2,40.724886,-73.721616,5,09:00,18:00,"247-02 Jericho Tpke, Floral Park, NY 11001",8,https://s3-media4.fl.yelpcdn.com/bphoto/0s1BFpXJOsMCTU4sgLJ04g/o.jpg
195,Sugarcane Raw Bar Grill,4.0,"delivery, pickup",3,40.703799,-73.992343,2,11:30,23:00,"55 Water St, Brooklyn, NY 11201",20,https://s3-media3.fl.yelpcdn.com/bphoto/wdz8zM7dMJKVSQjRYS-x0g/o.jpg
196,Element New York Times Square West,3.0,,2,40.7558663025353,-73.991740836328,3,00:00,24:00,"311 West 39th St, Between 8th and 9th Avenue, New York, NY 10018",8,https://s3-media3.fl.yelpcdn.com/bphoto/RDAFwIJSZOpF3INt4dKinA/o.jpg
197,Rubirosa,4.5,,2,40.72275,-73.99622,2,11:30,23:00,"235 Mulberry St, New York, NY 10012",4,https://s3-media4.fl.yelpcdn.com/bphoto/LuSzR8cpVQRofXOT_bMi1A/o.jpg
198,Courtyard Long Island City/ New York Manhattan View,3.5,,2,40.750063,-73.937074,3,00:00,24:00,"29-15 Queens Plz N, Long Island City, NY 11101",19,https://s3-media2.fl.yelpcdn.com/bphoto/NW_Usku0ltTMiDAlX6kZOg/o.jpg
199,Wild Daisy,3.0,,2,40.7795052230358,-73.9809150248766,5,12:00,18:00,"285 Amsterdam Ave, New York, NY 10023",5,https://s3-media2.fl.yelpcdn.com/bphoto/esM2CMWhMEHH8agsgOzFrg/o.jpg
200,Walter's Flowers,3.5,,2,40.8151048,-74.1628928,5,09:00,17:00,"397 Centre St, Nutley, NJ 07110",1,/static/image/shopcover/default.jpg
201,Libertador Steakhouse - Brooklyn,4.0,restaurant_reservation,2,40.6872890722053,-73.9980973979345,2,17:00,24:00,"404 Henry St, Brooklyn, NY 11201",4,https://s3-media4.fl.yelpcdn.com/bphoto/BbJz08e2z8foHsdXMs022A/o.jpg
202,"The Standard, High Line",3.5,,3,40.740829,-74.008071,3,00:00,24:00,"848 Washington Street, New York, NY 10014",16,https://s3-media2.fl.yelpcdn.com/bphoto/MeBVwLmtPV8Hsfzckc2ihQ/o.jpg
203,Donato Florist,3.5,,2,40.663079,-74.255473,5,09:00,18:00,"257 W Westfield Ave, Roselle Park, NJ 07204",8,https://s3-media2.fl.yelpcdn.com/bphoto/gn8YaXexQLDarIK0spW3-g/o.jpg
204,Meadowlands View Hotel,2.5,,2,40.773918,-74.040786,3,00:00,24:00,"2750 Tonnelle Ave, North Bergen, NJ 07047",21,https://s3-media3.fl.yelpcdn.com/bphoto/qS7PW0RvhV-r57XR_2z8yA/o.jpg
205,Zest Szechuan,4.0,"restaurant_reservation, pickup, delivery",2,40.75274,-73.98445,2,11:00,21:30,"45 W 39th St, New York, NY 10018",13,https://s3-media4.fl.yelpcdn.com/bphoto/gRwi2bF4FXIZKHgFObryqA/o.jpg
206,Pado,4.5,restaurant_reservation,2,40.7314,-73.98589,2,17:00,22:30,"199 2nd Ave, New York, NY 10003",24,https://s3-media2.fl.yelpcdn.com/bphoto/QkSpyalLFRTlaaEbg3gIJw/o.jpg
207,Amélie,4.5,restaurant_reservation,2,40.7327,-73.99766,2,11:30,24:00,"22 W 8th St, New York, NY 10011",15,https://s3-media4.fl.yelpcdn.com/bphoto/cSDgVuPMnJgMLTrTNSEXug/o.jpg
208,Raju's Drunk Munky,4.5,"delivery, restaurant_reservation, pickup",2,40.73136,-74.00253,2,16:00,24:00,"31 Cornelia St, New York, NY 10014",17,https://s3-media3.fl.yelpcdn.com/bphoto/eUeKlngc0XT86VIX6Fm8tw/o.jpg
209,Bowery Lodge,2.5,,1,40.716723,-73.9953761,3,12:00,18:00,"81 Bowery, New York, NY 10002",13,https://s3-media4.fl.yelpcdn.com/bphoto/OpEXgc6qBka8lCAFxgwgYw/o.jpg
210,Glasserie,4.0,,3,40.7376154,-73.9560697,2,11:30,23:30,"95 Commercial St, Brooklyn, NY 11222",21,https://s3-media2.fl.yelpcdn.com/bphoto/LGmmGj1wb4Msf-tg5VXd0A/o.jpg
211,Flowers by Zenda,3.0,,2,40.875018,-73.909722,5,09:00,21:00,"5217 Broadway, Bronx, NY 10463",1,https://s3-media2.fl.yelpcdn.com/bphoto/xZ2rbDXQ18OUdhSxc8sW0A/o.jpg
212,The Seafire Grill,4.5,,3,40.7547012104496,-73.972255513072,2,11:30,23:00,"158 E 48th St, New York, NY 10017",19,https://s3-media1.fl.yelpcdn.com/bphoto/XfmiprKBLVpP5ukKd1GnrA/o.jpg
213,Convention Center Hotel,2.5,,2,40.75753,-73.99856,3,00:00,24:00,"522 W 38th St, New York, NY 10018",3,https://s3-media2.fl.yelpcdn.com/bphoto/wx-cZBA8m5rY6ONWUqqoPg/o.jpg
214,Fairfield Inn by Marriott East Rutherford Meadowlands,3.5,,2,40.829577,-74.0837985277176,3,00:00,24:00,"850 Paterson Plank Rd, East Rutherford, NJ 07073",10,https://s3-media3.fl.yelpcdn.com/bphoto/7FlC7VBWoh1beFCfInthiw/o.jpg
215,Yotel Model Room,2.5,,3,40.75846,-73.97748,3,12:00,18:00,"620 5th Ave, New York, NY 10020",3,/static/image/shopcover/default.jpg
216,MagnaFlora Design & Events,4.5,,3,40.754461,-73.9339423,5,09:00,17:00,"38-08 29th St, LIC, NY 11101",23,https://s3-media3.fl.yelpcdn.com/bphoto/-d83eeDcjhgOyGGiRrIGPA/o.jpg
217,Lilia,4.0,,3,40.71757,-73.95236,2,17:30,23:00,"567 Union Ave, Brooklyn, NY 11211",3,https://s3-media2.fl.yelpcdn.com/bphoto/_1vriTFZRX8uNgAX0oeWLQ/o.jpg
218,Equinox Hotel,4.0,,4,40.7547675038206,-74.0019863667953,3,00:00,24:00,"33 Hudson Yards, New York, NY 10001",19,https://s3-media1.fl.yelpcdn.com/bphoto/JcAZ8tEbrJ_i2ZXlJDlMZg/o.jpg
219,The Garden City Hotel,3.5,,2,40.7245,-73.64054,3,00:00,24:00,"45 7th St, Garden City, NY 11530",22,https://s3-media4.fl.yelpcdn.com/bphoto/GsSIN_7FTyyQAG97EpWxeA/o.jpg
220,Confucius Florist,4.5,,1,40.71474,-73.99673,5,09:00,18:00,"21 Bowery, New York, NY 10002",14,https://s3-media2.fl.yelpcdn.com/bphoto/Yo25b6R5sTPGZeFmEhO8gQ/o.jpg
221,Dar 525,4.5,"restaurant_reservation, pickup, delivery",2,40.72308,-73.9452699,2,11:00,23:00,"168 Driggs Ave, Brooklyn, NY 11222",6,https://s3-media3.fl.yelpcdn.com/bphoto/Q_BcFhwac0ZhdORGCZN5tw/o.jpg
222,"The Vue Hotel, an Ascend Hotel Collection Member",3.0,,2,40.753566,-73.941125,3,00:00,24:00,"40-47 22nd St, Long Island City, NY 11101",9,https://s3-media1.fl.yelpcdn.com/bphoto/9QBTJArBO_1S_aLtqdNBIQ/o.jpg
223,Bohemian Restaurant,4.5,,3,40.72639,-73.99236,2,18:00,22:30,"57 Great Jones St, New York, NY 10012",18,https://s3-media4.fl.yelpcdn.com/bphoto/zIBdEfav7BAq59O2CBC5tw/o.jpg
224,Blue Meadow Flowers,5.0,,2,40.7310556,-73.9843779,5,09:00,19:00,"336 E 13th St, New York, NY 10003",8,https://s3-media3.fl.yelpcdn.com/bphoto/RPmK89R1xQWu9Z5CR2uyvQ/o.jpg
225,A W Flowers,4.0,,2,40.78191,-74.1391,5,12:00,18:00,"212 Belleville Tpke, Kearny, NJ 07032",22,https://s3-media3.fl.yelpcdn.com/bphoto/oTLDERMUevHWNzbXjZE2Dg/o.jpg
226,Chez Moi,4.0,,2,40.6907305802403,-73.99551244328,2,16:00,24:00,"135 Atlantic Ave, Brooklyn, NY 11201",19,https://s3-media1.fl.yelpcdn.com/bphoto/TF1UXRPiYxNCy8BGho0Y3g/o.jpg
227,Alaric Flower Design,5.0,,3,40.7655642,-73.9834047,5,09:00,18:00,"936 8th Ave, Ste 1, New York, NY 10019",24,https://s3-media2.fl.yelpcdn.com/bphoto/ioE1ij3HILN_OqE_ts_2fQ/o.jpg
228,Osteria Cotta,4.0,"pickup, restaurant_reservation, delivery",2,40.78554,-73.97263,2,17:00,23:00,"513 Columbus Ave, New York, NY 10024",11,https://s3-media4.fl.yelpcdn.com/bphoto/RchTCsi3xBWISRx2jNJ_cw/o.jpg
229,Anna Rose Floral Design,4.5,,2,40.97174,-74.19182,5,10:00,18:00,"1052 High Mountain Rd, North Haledon, NJ 07508",23,https://s3-media3.fl.yelpcdn.com/bphoto/RTQydSbzo-08VOjxv8sTGg/o.jpg
