userid,age,gender,shopid,avg_rating,avg_price,clicked
123,64,M,164,3,4,0
123,23,F,461,0,4,0
123,79,F,204,1,2,0
123,39,F,139,0,2,0
123,57,M,428,2,4,0
123,24,F,410,2,4,1
123,39,F,171,3,2,0
123,69,F,326,4,2,0
123,71,M,473,0,4,1
123,33,F,123,3,2,0
124,24,M,473,2,2,1
124,78,M,328,1,2,0
124,53,M,357,1,3,1
124,35,F,436,3,3,1
124,67,M,164,2,4,0
124,48,F,283,2,2,0
124,30,F,262,1,4,0
124,37,F,203,1,4,1
124,60,M,482,2,2,0
124,35,M,444,3,4,0
124,79,F,463,1,1,1
125,75,M,124,2,2,1
125,60,F,291,1,1,1
125,50,M,253,1,4,1
125,39,M,262,2,1,0
125,22,F,345,0,2,0
125,22,F,468,3,2,0
125,34,M,486,0,2,1
125,55,M,185,1,4,0
125,61,M,467,4,4,0
126,45,F,473,3,4,1
126,22,M,401,4,3,1
126,43,M,168,4,4,0
126,71,F,220,4,4,1
126,33,M,193,1,2,0
126,35,F,398,1,4,0
126,78,F,271,3,4,1
126,24,M,233,1,2,0
126,68,F,312,0,2,1
126,24,M,279,1,3,1
126,76,M,288,1,3,0
126,77,F,191,1,2,1
126,62,M,235,1,4,1
126,25,F,468,0,1,1
126,47,F,272,3,2,0
126,42,F,103,4,1,0
127,72,M,168,3,3,1
127,26,F,192,4,3,1
127,28,M,189,4,2,1
127,42,F,197,3,2,0
127,55,F,328,1,2,0
127,53,F,275,4,4,1
127,38,M,446,4,2,1
127,67,F,331,3,4,0
127,21,F,288,2,4,0
127,13,M,274,4,3,1
127,61,F,161,3,4,0
127,42,F,377,1,4,0
129,52,F,408,1,4,0
129,38,M,124,0,3,1
129,64,M,327,3,4,1
129,24,F,121,4,4,1
129,66,F,377,0,2,0
129,48,F,160,0,2,0
130,51,M,415,4,4,0
130,63,M,405,0,3,1
130,16,F,440,0,4,1
130,11,M,386,1,3,0
130,30,F,172,2,2,1
130,63,M,281,1,1,0
130,26,F,210,3,2,1
130,65,F,482,1,4,1
130,20,M,497,3,4,0
130,21,M,194,2,4,0
130,57,M,160,0,4,1
130,70,M,460,3,4,0
131,33,M,490,2,2,1
131,72,F,319,4,3,1
131,36,F,376,4,3,1
131,18,F,381,2,4,0
131,22,M,195,1,3,1
131,42,M,363,4,3,0
131,65,F,329,2,4,0
131,69,M,326,0,4,1
131,50,F,406,0,3,1
131,72,F,363,0,4,0
131,44,M,455,0,4,1
131,32,F,374,3,1,0
131,41,M,198,2,2,0
131,21,F,120,0,2,1
131,42,M,279,0,4,1
131,79,M,259,2,1,0
132,36,M,397,0,4,1
132,53,M,326,4,4,0
132,10,M,322,2,2,0
132,57,M,424,3,3,1
132,56,F,355,0,3,0
132,76,F,492,4,2,0
132,36,F,469,0,4,1
132,64,M,142,2,2,1
132,13,F,150,4,4,1
132,52,F,261,0,4,0
132,53,M,242,1,3,0
132,17,M,473,0,3,1
132,45,M,238,4,3,1
134,56,M,402,3,2,0
134,78,M,247,4,2,0
134,24,F,468,3,2,0
134,24,F,389,0,3,0
134,38,F,319,2,2,1
134,59,M,362,1,4,0
134,60,M,435,4,3,1
134,38,M,445,4,2,0
134,74,F,454,4,4,1
134,46,M,146,4,4,0
134,58,F,247,1,4,0
134,46,F,458,4,4,0
134,79,F,307,1,4,1
134,46,M,390,4,2,0
135,29,M,232,0,4,0
135,14,M,452,1,4,0
135,61,F,330,3,4,1
135,66,F,478,0,2,1
135,23,M,183,1,3,0
135,25,F,170,3,4,1
135,37,M,234,2,3,1
135,60,M,393,0,2,1
135,67,M,316,1,3,0
135,60,F,201,3,3,0
135,78,F,449,2,2,0
135,16,M,467,0,2,0
135,46,M,478,0,2,1
135,70,F,323,0,2,0
135,33,M,420,0,2,0
135,55,F,453,3,4,1
139,66,M,292,1,2,0
139,15,M,498,1,3,0
139,15,F,218,1,4,0
139,78,F,144,3,2,1
139,68,M,408,3,2,0
139,79,M,232,0,4,0
139,10,M,278,0,4,1
139,70,M,285,1,3,1
139,52,M,211,2,4,1
139,11,M,190,0,3,1
139,77,F,386,2,2,0
139,41,F,204,4,3,1
139,65,F,274,3,4,1
139,69,M,357,3,3,0
139,24,F,297,0,4,1
139,22,M,386,3,4,0
140,51,M,322,2,4,1
140,56,F,486,1,2,0
140,25,M,389,4,4,1
140,15,M,221,3,4,1
140,77,F,215,4,2,0
140,58,F,197,4,3,0
140,65,F,298,2,4,0
140,45,F,277,4,4,0
140,17,M,428,4,3,1
140,24,M,226,4,2,1
140,19,M,250,3,4,0
140,32,F,441,2,3,0
140,40,M,479,0,4,0
140,31,F,326,2,4,0
140,62,F,363,1,2,0
140,18,F,433,3,4,0
140,54,F,286,4,4,0
140,76,M,312,3,2,1
140,27,F,292,4,3,1
141,61,M,443,1,2,1
141,11,F,194,4,4,0
141,11,F,488,3,2,0
141,23,M,118,2,4,1
141,78,M,262,2,1,0
141,32,M,287,1,3,1
141,29,M,145,0,4,0
141,57,F,170,2,3,1
141,25,M,498,3,4,1
141,59,M,288,1,1,0
142,63,M,234,4,3,0
142,61,F,304,0,1,0
142,50,F,304,0,4,1
142,46,M,431,1,2,1
142,36,F,136,3,1,0
142,64,F,219,4,3,0
142,13,F,413,2,4,1
142,27,F,472,1,2,0
142,38,F,179,3,3,0
143,39,F,318,3,4,1
143,25,M,461,1,3,1
143,14,M,275,2,3,0
143,54,F,473,3,4,1
143,79,F,429,0,4,1
143,12,F,451,4,3,0
143,64,M,329,4,4,1
143,61,M,400,4,2,0
143,12,M,132,0,4,0
143,12,M,344,3,4,1
143,50,M,279,2,2,1
144,18,M,427,2,2,0
144,70,F,386,4,1,0
144,43,F,279,2,2,0
144,18,F,330,4,4,0
144,58,M,238,4,2,1
144,27,F,470,1,4,0
144,56,F,215,4,2,1
144,50,F,494,3,2,1
144,57,F,322,4,3,1
144,67,F,393,2,2,0
146,68,F,193,2,2,1
146,61,M,246,3,4,0
146,67,F,420,2,2,1
146,25,M,411,3,2,0
146,73,M,436,4,3,1
146,61,F,141,3,4,0
146,76,F,270,4,4,0
146,54,F,499,4,4,1
146,36,M,440,1,1,0
146,10,F,139,4,4,0
146,40,M,483,0,2,0
146,59,M,107,2,3,1
146,21,F,239,4,3,0
146,24,F,293,2,1,1
146,76,M,158,2,3,0
146,30,M,185,4,4,0
146,45,M,192,0,4,0
146,13,M,133,0,1,0
146,49,M,366,1,2,1
148,65,M,371,4,2,0
148,61,F,276,0,3,0
148,38,F,404,4,4,0
148,54,M,257,3,2,0
148,56,F,417,2,3,0
148,40,M,142,0,1,1
148,56,M,467,3,4,1
148,17,M,386,3,4,0
148,12,M,357,2,4,1
148,19,M,193,4,4,0
148,69,F,111,2,4,0
148,24,M,138,3,3,1
148,57,F,349,0,2,0
148,36,F,333,4,4,0
148,20,F,414,4,4,0
148,55,F,186,3,4,1
149,61,M,418,3,1,1
149,62,M,498,3,2,1
149,74,F,240,3,4,0
149,69,M,103,4,3,1
149,37,M,337,4,1,1
149,49,F,278,4,2,1
149,66,F,390,1,2,1
149,47,M,346,2,2,1
149,64,F,325,1,1,1
149,32,F,272,0,4,1
149,24,M,319,4,4,1
150,28,M,410,3,4,1
150,46,M,417,4,2,1
150,41,F,119,3,4,1
150,27,M,309,4,2,1
150,13,M,359,3,3,0
150,78,F,306,2,4,1
150,31,F,304,2,3,0
150,29,M,482,1,4,0
150,78,M,468,2,4,1
151,67,F,397,3,4,1
151,50,F,393,1,2,1
151,52,M,232,4,3,0
151,39,M,457,2,4,1
151,77,F,267,4,4,0
151,75,M,255,4,2,1
151,21,F,130,1,2,0
151,54,F,378,3,2,0
151,33,F,125,0,4,0
151,73,M,188,2,4,0
151,43,F,196,1,2,0
151,63,M,142,1,2,1
151,11,F,437,3,2,0
151,74,M,180,2,4,0
152,28,F,326,1,1,0
152,12,M,500,4,2,0
152,10,F,450,3,2,1
152,68,M,496,4,3,0
152,53,F,293,4,2,0
152,43,M,422,2,3,1
152,36,F,469,3,4,1
152,72,M,394,4,2,0
152,35,F,487,3,3,0
152,60,F,269,2,4,0
152,38,M,326,0,2,1
153,11,F,118,3,2,0
153,19,M,230,3,2,1
153,22,F,172,3,4,0
153,13,M,134,4,2,1
153,61,F,455,4,2,1
153,32,M,439,4,2,0
153,42,F,218,1,2,1
154,44,M,298,2,2,0
154,17,M,323,2,2,1
154,28,F,262,3,3,1
154,51,M,240,0,4,1
154,73,M,401,0,1,0
154,12,M,127,1,2,1
154,27,M,414,1,4,1
154,13,M,500,0,4,0
155,50,M,225,0,4,0
155,53,F,240,4,2,0
155,59,F,438,4,4,0
155,45,F,329,1,4,0
155,33,F,361,0,4,0
155,19,F,454,3,3,0
155,58,M,408,0,2,1
155,75,F,414,0,4,1
155,18,F,484,0,4,0
155,39,F,296,1,2,0
155,16,F,429,4,3,1
155,65,F,362,4,3,1
157,71,F,386,0,3,0
157,30,F,421,2,2,0
157,79,M,208,3,1,1
157,76,F,170,0,4,0
157,19,M,287,3,3,0
157,73,M,392,3,4,0
157,74,M,159,2,4,1
158,55,F,431,2,3,1
158,20,F,452,0,4,1
158,72,F,224,2,2,0
158,31,F,311,3,3,0
158,32,M,282,1,4,1
158,44,F,445,2,2,0
158,47,M,156,0,2,0
158,59,F,476,4,2,0
158,62,M,391,1,2,0
158,54,F,249,3,2,1
158,41,F,448,0,2,1
158,21,F,458,2,2,0
158,42,M,197,0,2,0
158,51,M,217,4,4,0
158,57,M,247,3,2,0
158,14,F,165,3,2,0
159,30,F,248,0,4,0
159,10,F,213,0,4,1
159,74,F,391,2,2,0
159,70,F,180,3,2,0
159,30,F,285,4,3,1
159,79,M,294,2,1,1
159,53,M,171,0,2,0
159,35,M,119,4,4,0
159,66,F,199,1,2,0
159,15,F,168,2,2,0
159,23,M,284,1,2,1
159,11,M,402,0,2,1
160,14,F,219,3,2,1
160,16,M,385,3,2,0
160,72,M,193,0,4,1
160,11,F,470,2,1,1
160,59,F,184,2,4,1
160,18,M,454,4,2,1
160,36,M,383,0,4,0
160,63,M,385,0,2,0
160,58,M,272,2,4,1
160,10,F,442,1,3,0
160,57,M,101,0,3,1
160,51,F,338,2,3,0
162,64,F,467,4,2,1
162,32,F,342,3,3,0
162,73,M,441,1,1,1
162,14,F,309,1,2,0
162,11,F,154,1,4,0
162,11,F,291,1,4,1
162,61,F,231,2,4,0
162,31,F,215,4,2,1
162,38,M,330,1,4,0
162,72,M,499,3,4,0
162,60,F,271,3,4,0
162,32,F,113,3,3,1
162,64,F,431,3,4,1
162,74,F,460,1,3,1
162,36,F,184,3,3,1
162,76,M,106,2,2,0
165,73,M,478,2,4,1
165,14,F,177,1,4,1
165,39,M,253,3,3,1
165,17,F,398,0,2,0
165,55,F,441,2,4,1
165,17,M,270,3,4,0
165,53,F,273,0,4,0
165,11,F,286,0,2,1
165,69,F,168,0,2,1
165,60,F,335,2,2,1
168,46,M,110,4,2,0
168,53,F,418,2,4,1
168,13,M,145,4,4,1
168,50,F,235,0,4,0
168,77,M,292,2,2,0
168,51,F,117,3,2,1
168,32,M,438,0,4,1
168,42,M,168,3,3,1
168,17,F,121,0,2,0
168,30,M,324,4,3,1
168,76,F,453,0,4,0
168,72,M,409,2,2,1
168,53,M,303,0,3,0
169,46,F,258,3,3,0
169,34,M,427,2,4,1
169,28,F,451,1,3,0
169,73,F,459,2,3,1
169,58,F,453,0,3,0
169,73,M,125,0,2,0
169,32,F,421,4,2,0
169,70,F,320,0,2,0
169,34,M,266,0,4,0
169,21,F,310,2,2,0
169,46,F,261,2,2,1
169,51,M,176,2,4,0
169,15,M,211,1,1,1
169,33,M,153,0,4,0
170,48,M,176,4,4,0
170,51,F,448,0,3,1
170,41,M,127,3,2,1
170,64,M,460,0,2,0
170,64,M,390,3,2,0
170,26,M,118,3,4,1
170,77,F,303,1,4,0
170,59,F,314,0,2,0
170,10,F,406,3,4,0
170,53,M,218,1,2,0
170,11,F,172,3,3,1
170,31,M,223,4,4,0
170,50,M,229,4,3,1
170,52,F,382,1,2,0
170,48,F,380,1,2,0
171,37,F,184,4,3,0
171,68,M,256,4,3,0
171,50,F,272,4,2,0
171,38,F,119,3,2,1
171,14,F,411,0,2,1
171,30,M,317,0,4,1
171,78,M,367,1,1,1
171,20,F,160,1,2,1
171,79,M,387,1,4,0
171,65,M,486,1,3,1
171,48,F,265,4,4,1
171,46,M,189,4,4,0
171,14,F,156,2,3,0
171,39,F,304,3,2,1
171,12,F,418,1,4,0
171,36,M,259,2,4,0
171,48,F,366,3,2,0
172,73,F,200,1,2,0
172,44,M,490,2,2,0
172,54,F,480,0,4,0
172,67,F,396,1,2,1
172,26,M,478,3,4,0
172,31,F,429,1,4,1
172,55,F,207,4,4,1
172,54,F,267,1,4,0
172,30,F,295,3,3,1
172,76,M,440,1,4,0
172,26,F,401,3,4,1
172,24,F,201,2,2,1
172,53,M,484,2,3,0
172,42,M,381,0,4,0
172,33,M,386,4,3,0
172,56,M,346,3,2,1
172,16,M,394,4,4,1
172,44,F,322,1,4,1
172,21,F,173,2,3,0
173,52,F,369,4,4,1
173,62,M,314,2,4,0
173,23,M,317,3,1,1
173,14,M,492,2,3,1
173,10,F,465,1,4,1
173,73,F,446,3,4,0
173,52,F,131,0,2,1
173,70,M,434,3,3,0
173,19,M,297,1,4,1
173,59,M,186,2,4,1
173,55,M,224,1,2,1
173,78,F,451,4,4,1
173,21,M,105,0,2,0
174,65,M,242,2,2,1
174,60,M,103,4,4,0
174,61,M,162,3,4,1
174,30,M,186,2,3,1
174,67,F,317,0,4,0
174,74,M,234,2,3,1
174,23,F,435,1,4,1
174,10,F,236,0,2,1
174,28,M,264,3,4,0
174,28,F,125,3,4,1
174,72,F,404,1,4,0
174,74,F,374,2,2,1
174,17,M,454,0,2,0
174,26,F,267,4,4,0
174,65,F,152,3,3,1
175,33,M,118,3,4,1
175,55,M,468,3,2,0
175,79,M,146,0,2,1
175,60,F,197,3,3,0
175,56,M,327,3,4,0
175,19,M,341,3,4,1
175,65,M,369,2,4,0
175,62,F,288,4,4,1
175,60,F,392,4,4,1
175,33,F,151,1,2,0
175,42,M,392,2,3,0
175,58,F,170,2,4,1
175,25,F,253,4,4,0
175,66,M,415,3,4,0
175,18,M,444,0,4,0
175,10,M,290,3,4,0
175,19,F,464,1,2,0
176,19,M,463,3,1,0
176,60,M,264,1,1,0
176,41,M,378,3,4,0
176,26,F,303,0,4,0
176,77,M,475,1,2,1
176,54,M,287,0,4,1
176,65,M,217,3,2,0
176,43,F,190,3,4,0
176,34,F,403,1,2,0
176,57,F,357,0,2,0
176,44,M,133,0,2,0
176,28,F,152,3,3,1
178,38,F,321,1,4,1
178,75,M,114,2,2,1
178,30,M,309,3,2,0
178,14,F,150,2,3,0
178,36,F,360,4,4,0
178,12,F,454,1,2,1
178,23,M,220,1,4,1
178,21,F,172,0,4,0
178,44,M,404,2,2,0
178,71,M,136,4,2,0
178,14,F,230,1,3,0
178,33,F,468,2,2,1
178,58,M,335,3,4,1
180,60,M,449,2,2,0
180,69,F,114,1,2,1
180,65,M,312,1,2,0
180,32,F,208,2,4,0
180,46,M,362,1,4,1
180,38,M,106,3,4,1
180,24,M,460,0,4,1
180,40,M,143,2,1,0
180,40,F,321,1,4,0
180,75,F,418,2,1,1
180,52,F,141,3,3,1
180,38,F,382,3,3,1
180,57,F,472,1,3,1
180,72,F,404,1,2,0
180,71,F,127,3,2,1
180,49,F,415,3,4,0
180,22,M,132,2,3,1
180,28,M,249,3,2,1
180,47,M,101,4,3,1
181,23,F,211,4,1,1
181,33,M,331,0,4,0
181,36,F,151,4,3,1
181,78,M,398,0,4,1
181,75,M,261,3,4,1
181,49,M,468,2,3,0
181,48,M,319,4,1,1
181,49,M,364,2,4,0
181,39,M,174,1,2,1
181,16,F,236,3,3,1
181,64,F,387,3,2,1
181,21,M,326,3,2,1
181,14,F,238,2,4,0
182,27,F,315,4,4,0
182,77,M,381,1,4,0
182,78,F,216,2,4,1
182,73,M,233,2,2,1
182,60,M,183,4,3,0
182,70,M,495,4,3,0
182,35,M,455,1,2,1
182,64,M,148,2,4,0
182,16,F,223,3,3,1
182,40,M,223,0,4,1
182,42,F,331,0,4,1
182,43,M,344,3,2,1
182,74,F,126,3,2,1
182,59,F,271,2,4,1
182,29,M,214,3,1,0
182,28,F,297,3,3,1
182,33,F,412,3,4,1
183,61,M,187,0,2,0
183,35,M,438,1,3,0
183,71,M,265,3,2,0
183,27,M,485,4,4,1
183,11,F,500,2,3,0
183,43,F,183,2,4,0
183,72,F,412,0,2,0
183,18,F,215,0,4,1
183,64,F,106,0,4,1
183,19,M,249,1,2,1
183,18,M,220,3,3,0
184,31,F,183,4,4,0
184,31,F,359,2,1,0
184,77,M,434,4,2,1
184,42,F,450,3,4,1
184,66,F,318,0,2,1
184,54,M,241,1,4,1
184,69,M,326,1,4,1
184,30,F,118,0,2,0
184,48,F,450,0,2,1
184,10,F,212,0,2,0
184,24,M,377,2,2,0
184,45,M,499,2,1,0
184,65,F,403,0,2,0
184,74,M,176,2,4,0
184,29,F,173,3,4,0
184,63,M,242,0,2,0
184,68,F,310,1,4,0
184,76,F,120,2,4,1
185,37,M,192,4,2,0
185,45,F,333,1,4,0
185,72,M,381,1,2,1
185,58,F,438,2,4,1
185,72,F,141,2,4,1
185,46,M,474,2,3,0
185,18,F,443,4,4,0
185,59,M,346,2,3,1
185,53,F,398,0,4,1
186,57,F,305,2,2,1
186,48,F,336,1,4,1
186,45,M,265,2,3,0
186,20,M,342,2,4,0
186,46,M,382,2,4,1
186,78,F,284,3,2,0
188,76,M,375,4,2,1
188,39,M,362,1,2,0
188,47,F,217,2,3,1
188,58,F,464,0,3,1
188,29,F,279,4,3,1
188,15,F,275,1,4,0
188,13,F,181,1,3,1
188,65,F,142,3,4,0
188,50,M,236,4,4,0
188,47,M,251,4,4,1
188,15,M,494,3,1,0
188,15,F,103,0,3,0
188,24,F,401,3,3,0
188,55,M,196,1,2,1
188,44,F,295,3,2,0
192,11,F,420,0,4,0
192,74,M,387,2,2,0
192,59,M,231,2,4,1
192,74,M,258,4,3,1
192,64,M,498,0,2,0
192,48,M,328,3,2,0
192,52,M,366,4,4,0
192,46,F,186,0,4,1
192,40,F,486,3,1,0
192,36,F,158,2,2,0
192,41,M,266,0,4,1
192,11,F,454,2,4,1
192,31,M,108,3,2,0
192,51,F,109,1,2,0
192,25,M,136,1,2,0
192,65,F,314,3,3,0
192,53,M,145,2,4,1
193,49,F,212,1,4,0
193,41,M,458,4,3,0
193,51,F,477,0,4,0
193,21,F,166,0,1,1
193,52,F,234,3,2,0
193,20,M,401,0,1,0
193,38,M,464,2,1,1
193,59,F,313,0,4,0
193,13,M,347,1,1,1
193,51,M,283,4,2,0
193,54,M,320,4,3,1
193,66,F,470,3,4,0
193,38,M,225,3,2,1
193,10,F,129,1,4,0
193,70,F,267,3,4,1
193,32,F,278,3,3,0
193,64,M,144,2,2,1
194,15,F,466,3,3,1
194,14,F,110,3,2,0
194,75,F,187,1,2,1
194,56,M,489,3,4,0
194,56,M,248,1,4,0
194,22,M,431,0,3,1
194,57,M,292,0,3,1
194,11,F,416,3,1,1
194,31,M,144,1,4,0
195,20,M,390,3,2,1
195,23,F,196,4,2,1
195,17,M,115,0,4,1
195,44,F,127,3,2,1
195,77,M,148,3,4,1
195,11,F,139,4,2,0
195,77,F,315,1,2,0
195,18,M,121,2,4,1
195,38,M,466,2,3,1
195,24,M,470,4,2,0
195,74,M,194,3,2,0
195,13,M,477,1,2,1
195,76,M,402,4,3,0
195,13,M,262,2,4,1
195,57,F,170,2,4,1
195,36,F,175,1,2,1
196,74,M,201,3,1,1
196,78,M,390,3,3,1
196,39,M,169,1,4,1
196,47,M,161,2,1,0
196,78,M,429,1,4,1
196,58,M,199,2,2,1
196,30,M,309,3,2,1
196,79,M,202,2,4,0
196,74,M,114,2,3,0
196,23,F,149,0,2,1
196,49,F,285,3,2,0
196,36,M,202,1,4,0
196,14,M,417,4,4,1
196,30,F,138,4,4,1
197,69,M,247,2,4,1
197,24,M,371,3,2,0
197,54,M,426,1,3,0
197,59,F,261,0,2,1
197,72,F,466,0,1,0
197,32,F,470,3,4,1
197,61,F,367,1,3,0
197,71,F,146,4,2,0
197,24,F,365,3,2,0
197,15,F,414,2,4,0
197,67,F,403,1,4,1
197,10,M,478,0,3,1
197,61,F,133,1,2,1
197,45,M,144,3,4,1
197,56,M,231,4,3,0
198,17,F,473,3,2,1
198,15,M,362,4,3,0
198,35,F,220,1,3,0
198,74,M,313,2,3,0
198,67,M,468,1,3,1
198,25,F,312,3,3,0
198,31,F,482,2,2,0
198,79,F,331,4,4,0
198,34,M,153,1,4,0
198,35,M,212,3,2,1
198,54,M,286,3,4,1
198,51,F,371,4,2,1
198,49,M,472,4,1,0
198,50,M,265,2,3,0
198,49,M,423,4,2,0
199,76,F,409,0,4,1
199,21,F,330,1,2,0
199,70,F,217,2,3,1
199,18,F,201,0,4,0
199,43,M,170,2,1,1
199,79,M,392,0,3,0
199,76,M,420,3,4,1
199,74,M,416,4,4,1
199,38,M,224,3,4,1
199,18,F,345,0,1,1
199,11,F,220,3,2,1
199,12,F,465,0,4,1
199,13,M,468,4,1,1
202,55,F,389,2,4,1
202,10,M,386,4,2,0
202,56,F,209,2,2,0
202,10,M,197,4,4,1
202,57,M,427,4,4,0
202,45,M,484,2,4,1
202,31,M,396,4,4,0
202,76,F,234,1,4,1
202,30,M,183,4,1,1
202,39,F,204,4,4,1
202,70,F,288,0,4,0
202,16,M,286,1,4,1
202,70,M,493,2,2,0
202,31,M,386,0,1,1
205,56,M,378,4,4,0
205,75,F,274,4,4,0
205,35,M,385,0,4,1
205,42,F,316,3,4,0
205,22,M,472,3,4,1
205,35,M,322,3,4,0
205,43,M,257,1,2,0
205,27,M,370,3,2,0
205,53,F,383,1,4,0
205,20,M,480,3,4,1
205,71,F,293,2,2,1
205,50,F,461,3,2,1
205,51,M,313,3,4,0
205,12,F,194,2,1,0
206,39,M,488,1,3,0
206,70,M,353,4,2,1
206,38,F,363,2,3,0
206,48,M,438,2,4,0
206,43,F,258,3,2,1
206,43,F,167,1,3,0
206,35,F,279,2,1,0
206,76,M,233,4,2,0
206,53,M,371,1,3,0
206,43,F,295,3,3,0
206,27,F,380,2,2,1
206,75,F,362,1,3,0
207,78,M,315,4,3,0
207,10,F,207,4,4,0
207,44,F,208,1,2,0
207,34,F,219,1,3,1
207,36,M,117,2,4,1
207,32,M,263,4,2,1
207,23,M,500,0,4,1
208,16,M,396,2,2,1
208,71,F,349,1,3,1
208,10,M,359,2,3,1
208,60,F,462,1,4,0
208,68,M,158,3,4,0
208,10,M,172,0,2,1
208,39,M,159,3,1,0
208,79,M,302,4,4,0
208,39,F,346,4,2,1
208,24,F,123,3,3,0
208,56,M,160,4,4,0
208,32,F,296,0,3,1
208,29,M,246,3,2,1
208,78,F,139,1,3,1
208,50,F,490,0,4,0
209,57,M,250,0,4,0
209,52,M,138,1,3,1
209,32,M,318,2,4,1
209,79,M,153,2,2,1
209,79,M,490,0,2,1
209,18,M,167,0,3,1
209,34,M,266,2,1,1
209,34,M,150,4,4,0
209,76,F,389,2,3,1
209,72,M,182,4,2,0
209,65,M,185,4,2,1
209,13,F,127,0,4,1
209,35,F,248,3,3,0
209,58,F,282,2,3,0
214,29,M,233,3,1,0
214,62,F,470,1,4,0
214,63,M,193,1,4,1
214,63,M,325,1,4,1
214,49,F,341,0,1,1
214,70,M,406,2,3,1
214,52,M,488,0,4,1
214,37,M,291,4,2,0
214,68,M,409,4,4,0
214,24,F,294,4,1,1
214,59,F,253,0,4,1
214,29,M,181,4,2,0
214,26,M,171,1,3,0
214,29,F,233,2,4,0
214,24,F,256,2,4,1
214,34,M,157,4,3,0
215,66,F,199,2,2,1
215,63,F,375,3,3,1
215,45,F,462,0,2,1
215,72,M,388,4,2,1
215,72,F,126,3,3,0
215,21,F,192,1,2,1
215,51,F,259,3,4,0
215,27,M,366,3,2,1
215,35,F,361,3,4,0
215,16,F,101,2,3,0
216,22,M,165,0,1,1
216,31,F,401,3,3,0
216,61,M,227,0,4,1
216,71,M,224,4,2,0
216,30,M,478,0,2,0
216,36,M,127,2,2,1
216,33,F,326,0,2,1
216,63,M,470,0,1,0
216,18,M,324,0,1,0
216,59,F,492,4,4,0
218,60,F,145,1,4,0
218,65,F,438,3,4,1
218,29,F,123,3,3,1
218,48,M,449,0,4,0
218,70,F,223,2,3,1
218,39,F,436,4,3,1
218,67,M,421,1,4,1
220,50,F,479,3,2,1
220,45,M,128,1,4,1
220,58,F,450,3,3,0
220,48,M,200,4,2,0
220,31,F,306,0,2,1
220,64,M,477,3,4,1
220,27,F,300,3,2,1
220,49,F,289,1,3,1
220,27,F,300,4,4,0
220,52,M,146,1,2,1
222,74,F,284,3,3,1
222,36,F,131,2,2,0
222,34,F,184,2,2,1
222,65,M,411,1,4,1
222,48,F,289,2,2,0
222,64,M,319,4,1,1
223,21,F,451,3,3,1
223,62,M,339,2,2,0
223,33,M,489,2,2,0
223,18,F,149,0,1,0
223,38,M,407,2,3,1
223,20,F,269,2,4,0
223,57,M,490,0,4,0
223,31,M,245,3,2,0
223,32,F,202,3,4,1
223,40,F,311,0,1,0
223,25,M,343,1,3,1
223,49,M,403,1,2,1
223,32,M,370,2,1,1
223,63,M,124,4,2,0
225,14,F,351,4,2,1
225,30,M,240,3,2,0
225,23,M,337,3,4,1
225,17,F,385,1,4,0
225,70,M,389,4,4,1
225,74,M,239,4,3,0
225,44,M,470,4,4,1
225,56,F,339,3,3,0
225,12,F,327,4,4,1
225,71,F,468,1,4,0
225,35,M,293,4,4,1
225,67,M,366,1,2,1
226,29,M,348,1,4,0
226,27,M,427,2,2,1
226,47,M,483,4,2,1
226,26,M,342,4,4,0
226,29,M,118,4,3,1
226,18,M,458,3,1,1
226,62,F,107,1,4,1
226,78,M,342,3,3,1
226,78,F,158,2,4,0
226,17,M,322,4,4,1
226,38,M,118,4,2,0
226,26,M,469,4,2,0
227,66,M,416,3,4,1
227,20,M,400,4,1,0
227,34,M,248,2,2,1
227,65,M,379,4,2,0
227,11,F,488,2,2,1
227,15,F,182,4,1,0
227,71,M,499,4,4,0
227,31,F,119,0,4,1
227,77,F,325,2,4,0
227,42,F,110,3,2,1
227,79,F,131,4,2,1
227,42,F,422,0,3,0
227,61,M,401,2,2,1
227,79,F,296,0,4,0
227,44,F,240,0,4,0
227,77,M,173,0,4,0
227,74,M,193,1,4,1
227,79,M,366,0,3,1
228,19,F,127,4,3,0
228,35,F,162,4,2,1
228,19,M,465,3,4,0
228,41,M,439,3,4,0
228,60,F,404,1,4,0
228,50,M,250,0,4,1
228,39,M,287,3,3,1
228,76,M,128,1,2,0
228,33,F,272,2,3,0
228,10,M,473,0,4,1
228,75,F,258,0,2,0
228,43,F,396,3,3,1
228,68,M,351,1,2,1
228,53,F,109,0,4,1
230,78,F,364,3,4,1
230,28,M,445,2,3,0
230,50,M,439,1,2,1
230,28,M,218,1,4,1
230,57,M,191,2,4,0
230,36,M,171,2,4,0
230,63,F,296,0,2,1
230,43,F,126,3,4,0
230,60,F,297,3,2,1
233,73,F,245,0,4,0
233,44,M,157,1,3,1
233,73,F,313,0,4,1
233,20,M,209,4,2,0
233,10,M,165,4,2,1
233,10,M,207,2,4,1
233,12,M,313,1,4,0
233,13,F,257,4,3,1
233,63,F,327,2,1,1
233,70,F,450,2,3,0
233,13,F,378,4,4,1
233,33,F,378,2,4,1
233,70,M,275,4,1,1
233,44,M,244,3,2,1
233,74,F,161,4,2,0
235,65,M,460,4,3,0
235,52,F,363,1,4,0
235,49,F,254,1,4,1
235,25,M,264,3,3,1
235,19,F,191,2,1,1
235,48,F,346,1,4,0
235,76,M,380,1,2,0
